time	V(n003)	V(n008)
8.803221852985571e-005	2.221471e-003	1.757065e+001
8.803253504389638e-005	2.220569e-003	1.757065e+001
8.803273296333417e-005	2.219786e-003	1.757064e+001
8.803296763992830e-005	2.218826e-003	1.757064e+001
8.803320080296231e-005	2.217966e-003	1.757064e+001
8.803356611579438e-005	2.216975e-003	1.757063e+001
8.803394479641249e-005	2.216639e-003	1.757063e+001
8.803444571428218e-005	2.217529e-003	1.757062e+001
8.803498964627884e-005	2.219987e-003	1.757062e+001
8.803531178076460e-005	2.222210e-003	1.757061e+001
8.803560441570865e-005	2.224697e-003	1.757061e+001
8.803583675684110e-005	2.226843e-003	1.757061e+001
8.803604562756043e-005	2.228834e-003	1.757061e+001
8.803625716756816e-005	2.230816e-003	1.757060e+001
8.803657071101631e-005	2.233551e-003	1.757060e+001
8.803693058586151e-005	2.236198e-003	1.757060e+001
8.803738256918034e-005	2.238529e-003	1.757059e+001
8.803788361353218e-005	2.239596e-003	1.757059e+001
8.803860352592924e-005	2.239115e-003	1.757058e+001
8.803891912830333e-005	2.238291e-003	1.757057e+001
8.803911545835971e-005	2.237568e-003	1.757057e+001
8.803934670218588e-005	2.236684e-003	1.757057e+001
8.803957453860575e-005	2.235895e-003	1.757056e+001
8.803993686466727e-005	2.234966e-003	1.757056e+001
8.804031145981731e-005	2.234646e-003	1.757055e+001
8.804080930431904e-005	2.235472e-003	1.757055e+001
8.804134479774295e-005	2.237771e-003	1.757054e+001
8.804168098671891e-005	2.239994e-003	1.757054e+001
8.804197421848070e-005	2.242394e-003	1.757053e+001
8.804220881192260e-005	2.244493e-003	1.757053e+001
8.804241142185143e-005	2.246366e-003	1.757053e+001
8.804264232688264e-005	2.248476e-003	1.757053e+001
8.804293654559800e-005	2.250985e-003	1.757052e+001
8.804330812347758e-005	2.253684e-003	1.757052e+001
8.804374006808960e-005	2.255925e-003	1.757052e+001
8.804425224350279e-005	2.257117e-003	1.757051e+001
8.804493011910219e-005	2.256894e-003	1.757050e+001
8.804523336113784e-005	2.256214e-003	1.757050e+001
8.804543153592345e-005	2.255553e-003	1.757049e+001
8.804563848932231e-005	2.254811e-003	1.757049e+001
8.804584130655407e-005	2.254118e-003	1.757049e+001
8.804616272630600e-005	2.253214e-003	1.757048e+001
8.804651601907951e-005	2.252676e-003	1.757048e+001
8.804697546593160e-005	2.252926e-003	1.757047e+001
8.804746925996157e-005	2.254602e-003	1.757047e+001
8.804819775559691e-005	2.258999e-003	1.757046e+001
8.804851481246032e-005	2.261490e-003	1.757045e+001
8.804871310993598e-005	2.263249e-003	1.757045e+001
8.804894802899241e-005	2.265361e-003	1.757045e+001
8.804918151954916e-005	2.267375e-003	1.757045e+001
8.804954698251807e-005	2.270205e-003	1.757044e+001
8.804992591693664e-005	2.272515e-003	1.757044e+001
8.805042694455881e-005	2.274362e-003	1.757043e+001
8.805097118613076e-005	2.275021e-003	1.757043e+001
8.805129323781816e-005	2.274717e-003	1.757042e+001
8.805158598221979e-005	2.274019e-003	1.757042e+001
8.805181844237162e-005	2.273309e-003	1.757041e+001
8.805202719294053e-005	2.272618e-003	1.757041e+001
8.805223897926512e-005	2.271946e-003	1.757041e+001
8.805255217916169e-005	2.271137e-003	1.757040e+001
8.805291219974101e-005	2.270652e-003	1.757040e+001
8.805336386481094e-005	2.270941e-003	1.757039e+001
8.805386514102592e-005	2.272632e-003	1.757038e+001
8.805458524300744e-005	2.276882e-003	1.757038e+001
8.805490083159395e-005	2.279298e-003	1.757037e+001
8.805509765807268e-005	2.280995e-003	1.757037e+001
8.805532996601292e-005	2.283028e-003	1.757037e+001
8.805555947545909e-005	2.284959e-003	1.757037e+001
8.805592272565985e-005	2.287718e-003	1.757036e+001
8.805629859319139e-005	2.289989e-003	1.757036e+001
8.805679731434604e-005	2.291864e-003	1.757035e+001
8.805733516655673e-005	2.292606e-003	1.757034e+001
8.805766770860618e-005	2.292370e-003	1.757034e+001
8.805796095817317e-005	2.291748e-003	1.757034e+001
8.805819517656438e-005	2.291093e-003	1.757033e+001
8.805839920341882e-005	2.290469e-003	1.757033e+001
8.805862559815858e-005	2.289801e-003	1.757033e+001
8.805892401161225e-005	2.289085e-003	1.757032e+001
8.805929284442723e-005	2.288626e-003	1.757032e+001
8.805972915962301e-005	2.288904e-003	1.757031e+001
8.806023882197353e-005	2.290552e-003	1.757030e+001
8.806092638732888e-005	2.294429e-003	1.757030e+001
8.806123297912250e-005	2.296685e-003	1.757029e+001
8.806142769092820e-005	2.298307e-003	1.757029e+001
8.806161412468205e-005	2.299899e-003	1.757029e+001
8.806181434793323e-005	2.301581e-003	1.757029e+001
8.806212875181463e-005	2.304055e-003	1.757028e+001
8.806248394942207e-005	2.306446e-003	1.757028e+001
8.806293703108106e-005	2.308662e-003	1.757027e+001
8.806343107663900e-005	2.309821e-003	1.757026e+001
8.806413667261648e-005	2.309798e-003	1.757026e+001
8.806444675892033e-005	2.309269e-003	1.757025e+001
8.806463910502813e-005	2.308757e-003	1.757025e+001
8.806483169966281e-005	2.308205e-003	1.757025e+001
8.806501967581482e-005	2.307697e-003	1.757024e+001
8.806534919785988e-005	2.306981e-003	1.757024e+001
8.806569623640362e-005	2.306626e-003	1.757023e+001
8.806616503660714e-005	2.307004e-003	1.757022e+001
8.806665136976838e-005	2.308625e-003	1.757022e+001
8.806739094887467e-005	2.312828e-003	1.757021e+001
8.806770992926885e-005	2.315153e-003	1.757021e+001
8.806791098439973e-005	2.316798e-003	1.757020e+001
8.806815153631145e-005	2.318786e-003	1.757020e+001
8.806839285803794e-005	2.320696e-003	1.757020e+001
8.806876310021167e-005	2.323318e-003	1.757019e+001
8.806914808863822e-005	2.325460e-003	1.757019e+001
8.806965431323865e-005	2.327170e-003	1.757018e+001
8.807021235301971e-005	2.327833e-003	1.757018e+001
8.807051407054220e-005	2.327629e-003	1.757017e+001
8.807080482587867e-005	2.327077e-003	1.757017e+001
8.807103254648493e-005	2.326524e-003	1.757016e+001
8.807125110655428e-005	2.325951e-003	1.757016e+001
8.807145061856883e-005	2.325465e-003	1.757016e+001
8.807179114730598e-005	2.324830e-003	1.757015e+001
8.807214500537036e-005	2.324592e-003	1.757015e+001
8.807262406172745e-005	2.325155e-003	1.757014e+001
8.807312242024509e-005	2.326869e-003	1.757013e+001
8.807364642979612e-005	2.329757e-003	1.757013e+001
8.807392057802801e-005	2.331668e-003	1.757012e+001
8.807414965476476e-005	2.333454e-003	1.757012e+001
8.807434279591020e-005	2.335008e-003	1.757012e+001
8.807460052014104e-005	2.337068e-003	1.757012e+001
8.807487187288340e-005	2.339107e-003	1.757011e+001
8.807525990089937e-005	2.341640e-003	1.757011e+001
8.807566822480531e-005	2.343626e-003	1.757010e+001
8.807619589092791e-005	2.344983e-003	1.757010e+001
8.807682790224966e-005	2.345262e-003	1.757009e+001
8.807711143990829e-005	2.344929e-003	1.757008e+001
8.807734180731747e-005	2.344442e-003	1.757008e+001
8.807753419222755e-005	2.343986e-003	1.757008e+001
8.807779571924287e-005	2.343379e-003	1.757007e+001
8.807806386261496e-005	2.342881e-003	1.757007e+001
8.807845412758461e-005	2.342532e-003	1.757006e+001
8.807885926060896e-005	2.342829e-003	1.757006e+001
8.807938912887628e-005	2.344406e-003	1.757005e+001
8.808001561818116e-005	2.347574e-003	1.757004e+001
8.808029643915180e-005	2.349440e-003	1.757004e+001
8.808053061955951e-005	2.351212e-003	1.757004e+001
8.808072165039302e-005	2.352708e-003	1.757003e+001
8.808098909235396e-005	2.354791e-003	1.757003e+001
8.808125325706490e-005	2.356729e-003	1.757003e+001
8.808164738331389e-005	2.359253e-003	1.757002e+001
8.808204845699164e-005	2.361181e-003	1.757002e+001
8.808258200424662e-005	2.362577e-003	1.757001e+001
8.808320139707532e-005	2.362939e-003	1.757000e+001
8.808347876226863e-005	2.362668e-003	1.757000e+001
8.808371857497305e-005	2.362215e-003	1.756999e+001
8.808390709130060e-005	2.361809e-003	1.756999e+001
8.808418432989379e-005	2.361220e-003	1.756999e+001
8.808444198626572e-005	2.360787e-003	1.756998e+001
8.808484253221283e-005	2.360478e-003	1.756998e+001
8.808523704431637e-005	2.360789e-003	1.756997e+001
8.808577696920589e-005	2.362372e-003	1.756997e+001
8.808638690719142e-005	2.365370e-003	1.756996e+001
8.808666046896882e-005	2.367135e-003	1.756995e+001
8.808690532869160e-005	2.368934e-003	1.756995e+001
8.808709199126935e-005	2.370357e-003	1.756995e+001
8.808734499002324e-005	2.372283e-003	1.756995e+001
8.808760020740866e-005	2.374130e-003	1.756994e+001
8.808798381681679e-005	2.376588e-003	1.756994e+001
8.808837841194420e-005	2.378546e-003	1.756993e+001
8.808889887479757e-005	2.380071e-003	1.756993e+001
8.808948656196386e-005	2.380660e-003	1.756992e+001
8.808975116130283e-005	2.380510e-003	1.756991e+001
8.809003379540645e-005	2.380073e-003	1.756991e+001
8.809024665679122e-005	2.379669e-003	1.756991e+001
8.809048533477137e-005	2.379198e-003	1.756990e+001
8.809072350505695e-005	2.378795e-003	1.756990e+001
8.809108743311825e-005	2.378432e-003	1.756989e+001
8.809146990525554e-005	2.378540e-003	1.756989e+001
8.809197000710090e-005	2.379613e-003	1.756988e+001
8.809252058602710e-005	2.381841e-003	1.756988e+001
8.809283487757474e-005	2.383628e-003	1.756987e+001
8.809312762033533e-005	2.385613e-003	1.756987e+001
8.809335870211058e-005	2.387295e-003	1.756987e+001
8.809357100114310e-005	2.388880e-003	1.756986e+001
8.809377197996696e-005	2.390356e-003	1.756986e+001
8.809409722321943e-005	2.392596e-003	1.756986e+001
8.809445080031064e-005	2.394688e-003	1.756985e+001
8.809491500579025e-005	2.396719e-003	1.756985e+001
8.809541003484619e-005	2.397877e-003	1.756984e+001
8.809604826382281e-005	2.398163e-003	1.756983e+001
8.809634598108337e-005	2.397903e-003	1.756983e+001
8.809654725502186e-005	2.397574e-003	1.756982e+001
8.809675318496510e-005	2.397201e-003	1.756982e+001
8.809696035941284e-005	2.396850e-003	1.756982e+001
8.809727701093034e-005	2.396450e-003	1.756981e+001
8.809763305082929e-005	2.396330e-003	1.756981e+001
8.809808761833793e-005	2.396853e-003	1.756980e+001
8.809858414517841e-005	2.398442e-003	1.756980e+001
8.809930292161955e-005	2.402111e-003	1.756979e+001
8.809961768454708e-005	2.404135e-003	1.756978e+001
8.809981240539416e-005	2.405531e-003	1.756978e+001
8.810003972490460e-005	2.407186e-003	1.756978e+001
8.810026083002839e-005	2.408746e-003	1.756977e+001
8.810061963150304e-005	2.411069e-003	1.756977e+001
8.810098909023748e-005	2.413047e-003	1.756977e+001
8.810148343366478e-005	2.414868e-003	1.756976e+001
8.810200889796532e-005	2.415861e-003	1.756975e+001
8.810236431416874e-005	2.415963e-003	1.756975e+001
8.810265761180838e-005	2.415724e-003	1.756974e+001
8.810289434393881e-005	2.415399e-003	1.756974e+001
8.810308886660415e-005	2.415088e-003	1.756974e+001
8.810334469362691e-005	2.414692e-003	1.756973e+001
8.810361738399719e-005	2.414378e-003	1.756973e+001
8.810400434748275e-005	2.414253e-003	1.756973e+001
8.810441422556214e-005	2.414689e-003	1.756972e+001
8.810494110203168e-005	2.416259e-003	1.756971e+001
8.810557720371343e-005	2.419284e-003	1.756970e+001
8.810586316894062e-005	2.421027e-003	1.756970e+001
8.810608909721671e-005	2.422579e-003	1.756970e+001
8.810628351386615e-005	2.423956e-003	1.756970e+001
8.810653717343520e-005	2.425740e-003	1.756969e+001
8.810681121152256e-005	2.427561e-003	1.756969e+001
8.810719640630141e-005	2.429810e-003	1.756968e+001
8.810760747578889e-005	2.431651e-003	1.756968e+001
8.810813228743095e-005	2.433020e-003	1.756967e+001
8.810876784455177e-005	2.433572e-003	1.756967e+001
8.810905244619957e-005	2.433444e-003	1.756966e+001
8.810928141299301e-005	2.433166e-003	1.756966e+001
8.810947436573013e-005	2.432892e-003	1.756965e+001
8.810973358102867e-005	2.432534e-003	1.756965e+001
8.811000336907821e-005	2.432264e-003	1.756965e+001
8.811039213359184e-005	2.432181e-003	1.756964e+001
8.811079893641938e-005	2.432636e-003	1.756964e+001
8.811132734635671e-005	2.434193e-003	1.756963e+001
8.811195660666030e-005	2.437117e-003	1.756962e+001
8.811223868018456e-005	2.438793e-003	1.756962e+001
8.811247090492400e-005	2.440347e-003	1.756962e+001
8.811266276063587e-005	2.441672e-003	1.756961e+001
8.811292689519037e-005	2.443486e-003	1.756961e+001
8.811319334055962e-005	2.445217e-003	1.756961e+001
8.811358531090122e-005	2.447464e-003	1.756960e+001
8.811398869057463e-005	2.449252e-003	1.756960e+001
8.811452012184168e-005	2.450655e-003	1.756959e+001
8.811514310066992e-005	2.451266e-003	1.756958e+001
8.811542204536019e-005	2.451185e-003	1.756958e+001
8.811565958352294e-005	2.450939e-003	1.756958e+001
8.811584900922029e-005	2.450703e-003	1.756957e+001
8.811612252556528e-005	2.450370e-003	1.756957e+001
8.811638253635248e-005	2.450147e-003	1.756957e+001
8.811678063014999e-005	2.450102e-003	1.756956e+001
8.811717753145348e-005	2.450563e-003	1.756956e+001
8.811771506576568e-005	2.452129e-003	1.756955e+001
8.811832867451630e-005	2.454909e-003	1.756954e+001
8.811860383876879e-005	2.456501e-003	1.756954e+001
8.811884631577602e-005	2.458081e-003	1.756954e+001
8.811903397980617e-005	2.459344e-003	1.756953e+001
8.811931511199314e-005	2.461230e-003	1.756953e+001
8.811957051415784e-005	2.462853e-003	1.756953e+001
8.811997364982158e-005	2.465125e-003	1.756952e+001
8.812036584215574e-005	2.466846e-003	1.756952e+001
8.812090819297624e-005	2.468296e-003	1.756951e+001
8.812151404486920e-005	2.468959e-003	1.756950e+001
8.812178550637526e-005	2.468921e-003	1.756950e+001
8.812203394465215e-005	2.468708e-003	1.756950e+001
8.812222073471474e-005	2.468507e-003	1.756949e+001
8.812247108595447e-005	2.468236e-003	1.756949e+001
8.812272375671726e-005	2.468038e-003	1.756949e+001
8.812310502529300e-005	2.467985e-003	1.756948e+001
8.812349773841544e-005	2.468380e-003	1.756948e+001
8.812401556440586e-005	2.469734e-003	1.756947e+001
8.812459737014139e-005	2.472153e-003	1.756946e+001
8.812486795507432e-005	2.473621e-003	1.756946e+001
8.812515208728167e-005	2.475388e-003	1.756946e+001
8.812536773358110e-005	2.476794e-003	1.756945e+001
8.812560321368179e-005	2.478346e-003	1.756945e+001
8.812583647375624e-005	2.479835e-003	1.756945e+001
8.812619662397145e-005	2.481944e-003	1.756944e+001
8.812657541159077e-005	2.483784e-003	1.756944e+001
8.812707164043004e-005	2.485469e-003	1.756943e+001
8.812761362660473e-005	2.486485e-003	1.756943e+001
8.812794266733690e-005	2.486663e-003	1.756942e+001
8.812823674074141e-005	2.486558e-003	1.756942e+001
8.812847092661003e-005	2.486374e-003	1.756942e+001
8.812867609933606e-005	2.486179e-003	1.756941e+001
8.812889904076873e-005	2.485983e-003	1.756941e+001
8.812920079438735e-005	2.485825e-003	1.756941e+001
8.812956754543355e-005	2.485906e-003	1.756940e+001
8.813000733795540e-005	2.486534e-003	1.756940e+001
8.813051504742014e-005	2.488103e-003	1.756939e+001
8.813121003984833e-005	2.491322e-003	1.756938e+001
8.813151894717861e-005	2.493090e-003	1.756938e+001
8.813171097894063e-005	2.494308e-003	1.756938e+001
8.813192597818820e-005	2.495697e-003	1.756937e+001
8.813212053466676e-005	2.496929e-003	1.756937e+001
8.813246709341027e-005	2.498991e-003	1.756937e+001
8.813281664493342e-005	2.500788e-003	1.756936e+001
8.813330077524911e-005	2.502671e-003	1.756936e+001
8.813379384316200e-005	2.503830e-003	1.756935e+001
8.813432116310319e-005	2.504327e-003	1.756935e+001
8.813459536554519e-005	2.504312e-003	1.756934e+001
8.813482586208371e-005	2.504170e-003	1.756934e+001
8.813501804572424e-005	2.504018e-003	1.756934e+001
8.813527904732652e-005	2.503821e-003	1.756933e+001
8.813554785593383e-005	2.503706e-003	1.756933e+001
8.813593798632710e-005	2.503799e-003	1.756932e+001
8.813634376920662e-005	2.504354e-003	1.756932e+001
8.813687359039008e-005	2.505905e-003	1.756931e+001
8.813750211844607e-005	2.508651e-003	1.756931e+001
8.813778436602207e-005	2.510195e-003	1.756930e+001
8.813801610392871e-005	2.511610e-003	1.756930e+001
8.813820816850823e-005	2.512818e-003	1.756930e+001
8.813847146224921e-005	2.514464e-003	1.756929e+001
8.813873850685092e-005	2.516050e-003	1.756929e+001
8.813912993292997e-005	2.518120e-003	1.756929e+001
8.813953391562449e-005	2.519810e-003	1.756928e+001
8.814006480663272e-005	2.521223e-003	1.756928e+001
8.814068869320360e-005	2.522003e-003	1.756927e+001
8.814096802432433e-005	2.522051e-003	1.756927e+001
8.814120504710421e-005	2.521941e-003	1.756926e+001
8.814139466138335e-005	2.521819e-003	1.756926e+001
8.814166737426687e-005	2.521651e-003	1.756926e+001
8.814192789348072e-005	2.521571e-003	1.756925e+001
8.814232545922146e-005	2.521700e-003	1.756925e+001
8.814272287911013e-005	2.522259e-003	1.756924e+001
8.814325990560284e-005	2.523813e-003	1.756924e+001
8.814387436577656e-005	2.526438e-003	1.756923e+001
8.814414992683664e-005	2.527908e-003	1.756923e+001
8.814439176463643e-005	2.529348e-003	1.756922e+001
8.814457971472595e-005	2.530501e-003	1.756922e+001
8.814485973200961e-005	2.532215e-003	1.756922e+001
8.814511582654061e-005	2.533706e-003	1.756922e+001
8.814551822372563e-005	2.535800e-003	1.756921e+001
8.814591111453232e-005	2.537429e-003	1.756921e+001
8.814645273374361e-005	2.538887e-003	1.756920e+001
8.814705955358798e-005	2.539704e-003	1.756919e+001
8.814733138635608e-005	2.539785e-003	1.756919e+001
8.814757936050771e-005	2.539708e-003	1.756919e+001
8.814776583324080e-005	2.539615e-003	1.756919e+001
8.814801625219373e-005	2.539490e-003	1.756918e+001
8.814826898698863e-005	2.539427e-003	1.756918e+001
8.814865039869640e-005	2.539542e-003	1.756917e+001
8.814904315102012e-005	2.540043e-003	1.756917e+001
8.814956112893416e-005	2.541412e-003	1.756916e+001
8.815014316304951e-005	2.543713e-003	1.756916e+001
8.815041341440205e-005	2.545072e-003	1.756915e+001
8.815069743301970e-005	2.546692e-003	1.756915e+001
8.815091289060897e-005	2.547976e-003	1.756915e+001
8.815114857745054e-005	2.549395e-003	1.756915e+001
8.815138216413873e-005	2.550760e-003	1.756914e+001
8.815174256006711e-005	2.552703e-003	1.756914e+001
8.815212158888586e-005	2.554425e-003	1.756914e+001
8.815261805223545e-005	2.556063e-003	1.756913e+001
8.815316053903746e-005	2.557151e-003	1.756912e+001
8.815348877264442e-005	2.557438e-003	1.756912e+001
8.815378281766539e-005	2.557471e-003	1.756912e+001
8.815401689163047e-005	2.557413e-003	1.756911e+001
8.815422240785950e-005	2.557332e-003	1.756911e+001
8.815444427410363e-005	2.557260e-003	1.756911e+001
8.815474708356863e-005	2.557252e-003	1.756911e+001
8.815511318599131e-005	2.557475e-003	1.756910e+001
8.815555407818906e-005	2.558196e-003	1.756910e+001
8.815606118209654e-005	2.559743e-003	1.756909e+001
8.815675858160968e-005	2.562783e-003	1.756908e+001
8.815706819889982e-005	2.564420e-003	1.756908e+001
8.815725930908305e-005	2.565530e-003	1.756908e+001
8.815747537570945e-005	2.566807e-003	1.756907e+001
8.815767275518333e-005	2.567951e-003	1.756907e+001
8.815802072997120e-005	2.569851e-003	1.756907e+001
8.815837234996127e-005	2.571527e-003	1.756907e+001
8.815885752156555e-005	2.573318e-003	1.756906e+001
8.815935365575831e-005	2.574505e-003	1.756906e+001
8.815985961456094e-005	2.575116e-003	1.756905e+001
8.816012987050009e-005	2.575216e-003	1.756905e+001
